paragraph_id,paragraph_sequence,date_set_or_published,date_sent,issue_id,number_as_printed,post,first_city,first_city_id,first_is_location,second_city,second_city_id,second_is_location,lines_count,domestic_or_foreign,category_primary,category_secondary,notes
3128,7,1646-09-21,NA,82,82,NA,The North,NA,NA,NA,NA,NA,42,Domestic,Diplomacy/Politics,NA,NA
3305,4,1646-10-29,NA,89,88,NA,The North,NA,NA,NA,NA,NA,15,Domestic,Diplomacy/Politics,NA,NA
3841,2,1647-01-28,NA,102,100,NA,The North,NA,NA,NA,NA,NA,11,Domestic,Diplomacy/Politics;Ireland;Legal/Criminal,NA,NA
3880,2,1647-02-04,NA,103,101,NA,The North,NA,NA,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
5688,38,1648-01-25,1648-01-20,152,149,NA,The North,NA,NA,NA,NA,NA,1,Domestic,Diplomacy/Politics,NA,NA
5689,39,1648-01-25,1648-01-20,152,149,NA,The North,NA,NA,NA,NA,NA,3,Domestic,Legal/Criminal,NA,NA
5764,36,1648-02-09,NA,154,151,NA,The North,NA,NA,NA,NA,NA,2,Domestic,Diplomacy/Politics,NA,NA
6184,31,1648-05-13,NA,168,165,NA,The North,NA,NA,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
6772,7,1648-09-23,NA,187,184,NA,The North,NA,NA,NA,NA,NA,16,Domestic;Foreign,Diplomacy/Politics;War & Conflict,NA,Foreign news via 'The North'
8796,7,1649-01-12,NA,260,NA,NA,The North,NA,NA,NA,NA,NA,15,Domestic,Diplomacy/Politics,NA,NA
9829,17,1649-03-14,NA,326,NA,NA,The North,NA,NA,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
11538,9,1649-05-14,NA,433,NA,NA,The North,NA,NA,NA,NA,NA,10,Domestic,Economics and Trade,NA,NA
12897,3,1649-06-23,NA,519,NA,NA,The North,NA,NA,NA,NA,NA,7,Domestic,Diplomacy/Politics,NA,NA
12952,9,1649-06-28,NA,521,NA,NA,The North,NA,NA,Edinburgh,90,y,70,Domestic,Royal Courts,NA,NA
13022,21,1649-07-04,NA,524,NA,NA,The North,NA,NA,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
1365,29,1645-11-11,NA,37,37,NA,The North - Bolton Castle,NA,NA,NA,NA,NA,12,Domestic,War & Conflict,NA,NA
13257,7,1649-07-09,1649-07-06,539,NA,NA,The Phoenix ship,NA,NA,NA,NA,NA,20,Foreign,War & Conflict,NA,place unclear
13330,1,1649-07-11,1649-07-06,544,NA,NA,The Phoenix ship,NA,NA,NA,NA,NA,23,Domestic,War & Conflict,NA,NA
3846,7,1647-01-30,1647-01-19,102,100,Dutch Post,The Rhine,NA,NA,Münster,NA,y,4,Foreign,Diplomacy/Politics,NA,NA
5083,28,1647-09-10,1647-09-01,133,130,NA,The Rhine,NA,NA,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
5084,29,1647-09-10,1647-09-01,133,130,NA,The Rhine,NA,NA,NA,NA,NA,2,Foreign,Other (explained in notes),NA,NA
55,10,1645-03-11,NA,2,2,NA,The West,NA,NA,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
72,9,1645-03-15,NA,3,3,NA,The West,NA,NA,NA,NA,NA,14,Domestic,War & Conflict,NA,NA
223,13,1645-04-19,NA,8,8,NA,The West,NA,NA,NA,NA,NA,18,Domestic,War & Conflict,NA,NA
236,26,1645-04-22,NA,8,8,NA,The West,NA,NA,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
260,18,1645-04-28,NA,9,9,NA,The West,NA,NA,NA,NA,NA,18,Domestic,War & Conflict,NA,NA
377,2,1645-05-22,NA,13,13,NA,The West,NA,NA,NA,NA,NA,23,Domestic,Diplomacy/Politics;War & Conflict,NA,Various reports
404,29,1645-05-26,NA,13,13,NA,The West,NA,NA,NA,NA,NA,17,Domestic,War & Conflict,NA,NA
442,25,1645-05-31,NA,14,14,NA,The West,NA,NA,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
602,32,1645-07-01,NA,18,18,NA,The West,NA,NA,NA,NA,NA,18,Domestic,War & Conflict,NA,NA
604,34,1645-07-01,NA,18,18,NA,The West,NA,NA,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
616,46,1645-07-02,NA,18,18,NA,The West,NA,NA,NA,NA,NA,8,Domestic,Diplomacy/Politics,NA,NA
668,18,1645-07-12,NA,20,20,NA,The West,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
719,28,1645-07-21,NA,21,21,NA,The West,NA,NA,NA,NA,NA,6,Domestic,War & Conflict,NA,NA
731,40,1645-07-23,NA,21,21,NA,The West,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
771,36,1645-07-29,NA,22,22,NA,The West,NA,NA,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
802,22,1645-08-02,NA,23,23,NA,The West,NA,NA,NA,NA,NA,5,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
827,6,1645-08-08,NA,24,24,NA,The West,NA,NA,NA,NA,NA,25,Domestic,War & Conflict,NA,Supression of club men mutiny in Dorset. Fairfax recruits
840,19,1645-08-11,NA,24,24,NA,The West,NA,NA,NA,NA,NA,22,Domestic,War & Conflict,NA,Failed attempt to capture castle - written from 1st hand perspective
884,19,1645-08-13,NA,25,25,NA,The West,NA,NA,NA,NA,NA,12,Domestic,War & Conflict,NA,Goring not able to get new infantry
898,33,1645-08-18,NA,25,25,NA,The West,NA,NA,NA,NA,NA,11,Domestic,War & Conflict,NA,"Report from Fairfax directly, about taking of Sherborne"
914,6,1645-08-21,NA,26,26,NA,The West,NA,NA,NA,NA,NA,7,Domestic,Diplomacy/Politics;War & Conflict,NA,Fairfax gave restitution for damage done at Sherborne
923,15,1645-08-23,NA,26,26,NA,The West,NA,NA,NA,NA,NA,25,Domestic,Diplomacy/Politics,NA,NA
929,21,1645-08-25,NA,26,26,NA,The West,NA,NA,NA,NA,NA,12,Domestic,War & Conflict,NA,"Troop movement, skirmishes"
935,1,1645-08-28,NA,27,27,NA,The West,NA,NA,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
946,12,1645-08-30,NA,27,27,NA,The West,NA,NA,NA,NA,NA,29,Domestic,War & Conflict,NA,NA
1205,30,1645-10-11,NA,33,33,NA,The West,NA,NA,NA,NA,NA,3,Domestic,War & Conflict,NA,NA
1221,46,1645-10-14,NA,33,33,NA,The West,NA,NA,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
1230,6,1645-10-17,NA,34,34,NA,The West,NA,NA,NA,NA,NA,2,Domestic,War & Conflict,NA,NA
1244,20,1645-10-20,NA,34,34,NA,The West,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
1245,21,1645-10-20,NA,34,34,NA,The West,NA,NA,NA,NA,NA,4,Domestic,Economics and Trade;War & Conflict,NA,Soldiers received pay
1254,30,1645-10-21,NA,34,34,NA,The West,NA,NA,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
1294,32,1645-10-28,NA,35,35,NA,The West,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
1333,34,1645-11-04,NA,36,36,NA,The West,NA,NA,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
1368,32,1645-11-11,NA,37,37,NA,The West,NA,NA,NA,NA,NA,12,Domestic,War & Conflict,NA,NA
1371,35,1645-11-12,NA,37,37,NA,The West,NA,NA,NA,NA,NA,9,Domestic,War & Conflict,NA,NA
1380,2,1645-11-13,NA,38,38,NA,The West,NA,NA,NA,NA,NA,20,Domestic,War & Conflict,NA,NA
1394,16,1645-11-15,NA,38,38,NA,The West,NA,NA,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
1397,19,1645-11-17,NA,38,38,NA,The West,NA,NA,NA,NA,NA,12,Domestic,War & Conflict,NA,NA
1412,34,1645-11-19,NA,38,38,NA,The West,NA,NA,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
1423,11,1645-11-22,NA,39,39,NA,The West,NA,NA,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
1438,26,1645-11-26,NA,39,39,NA,The West,NA,NA,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
1442,2,1645-11-27,NA,40,40,NA,The West,NA,NA,NA,NA,NA,7,Domestic,War & Conflict,NA,NA
1470,30,1645-11-29,NA,40,40,NA,The West,NA,NA,NA,NA,NA,32,Domestic,Other (explained in notes),NA,Death of John Pickering - vision of model soldier?
1486,46,1645-12-02,NA,40,40,NA,The West,NA,NA,NA,NA,NA,2,Domestic,Diplomacy/Politics,NA,NA
1490,49,1645-12-03,NA,40,40,NA,The West,NA,NA,NA,NA,NA,9,Domestic,War & Conflict,NA,NA
1565,21,1645-12-13,NA,42,42,NA,The West,NA,NA,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
1590,7,1645-12-19,NA,43,43,NA,The West,NA,NA,NA,NA,NA,40,Domestic,War & Conflict,NA,NA
1609,26,1645-12-20,NA,43,43,NA,The West,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
1618,35,1645-12-23,NA,43,43,NA,The West,NA,NA,NA,NA,NA,9,Domestic,War & Conflict,NA,NA
1630,7,1645-12-26,NA,44,44,NA,The West,NA,NA,NA,NA,NA,14,Domestic,War & Conflict,NA,NA
1648,25,1645-12-29,NA,44,44,NA,The West,NA,NA,NA,NA,NA,17,Domestic,War & Conflict,NA,NA
1654,31,1645-12-30,NA,44,44,NA,The West,NA,NA,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
1672,3,1646-01-01,NA,45,45,NA,The West,NA,NA,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
1691,22,1646-01-03,NA,45,45,NA,The West,NA,NA,NA,NA,NA,23,Domestic,War & Conflict,NA,NA
1694,25,1646-01-05,NA,45,45,NA,The West,NA,NA,NA,NA,NA,30,Domestic,War & Conflict,NA,NA
1724,20,1646-01-10,NA,46,46,NA,The West,NA,NA,NA,NA,NA,14,Domestic,War & Conflict,NA,NA
1731,27,1646-01-12,NA,46,46,NA,The West,NA,NA,NA,NA,NA,38,Domestic,War & Conflict,NA,NA
1736,32,1646-01-13,NA,46,46,NA,The West,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
1771,29,1646-01-17,NA,47,47,NA,The West,NA,NA,NA,NA,NA,18,Domestic,War & Conflict,NA,NA
1775,33,1646-01-19,NA,47,47,NA,The West,NA,NA,NA,NA,NA,4,Domestic,War & Conflict,NA,NA
1816,23,1646-01-26,NA,48,48,NA,The West,NA,NA,NA,NA,NA,14,Domestic,War & Conflict,NA,NA
1827,2,1646-01-29,NA,49,49,NA,The West,NA,NA,NA,NA,NA,38,Domestic,War & Conflict,NA,NA
1862,8,1646-02-05,NA,50,50,NA,The West,NA,NA,NA,NA,NA,6,Domestic,War & Conflict,NA,NA
1874,20,1646-02-07,NA,50,50,NA,The West,NA,NA,NA,NA,NA,16,Domestic,War & Conflict,NA,NA
1884,30,1646-02-10,NA,50,50,NA,The West,NA,NA,NA,NA,NA,27,Domestic,War & Conflict,NA,NA
1895,7,1646-02-13,NA,51,51,NA,The West,NA,NA,NA,NA,NA,20,Domestic,War & Conflict,NA,NA
1921,33,1646-02-17,NA,51,51,NA,The West,NA,NA,NA,NA,NA,12,Domestic,Diplomacy/Politics,NA,NA
1933,2,1646-02-19,NA,52,52,NA,The West,NA,NA,NA,NA,NA,58,Domestic,War & Conflict,NA,NA
1962,31,1646-02-24,NA,52,52,NA,The West,NA,NA,NA,NA,NA,13,Domestic,War & Conflict,NA,NA
1977,9,1646-02-27,NA,53,53,NA,The West,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
2003,35,1646-03-02,NA,53,53,NA,The West,NA,NA,NA,NA,NA,37,Domestic,War & Conflict,NA,NA
2045,29,1646-03-10,NA,54,54,NA,The West,NA,NA,NA,NA,NA,2,Domestic,War & Conflict,NA,NA
2051,35,1646-03-11,NA,54,54,NA,The West,NA,NA,NA,NA,NA,33,Domestic,Diplomacy/Politics;Ireland;War & Conflict,NA,NA
2056,2,1646-03-12,NA,55,55,NA,The West,NA,NA,NA,NA,NA,16,Domestic,War & Conflict,NA,NA
2070,16,1646-03-16,NA,55,55,NA,The West,NA,NA,NA,NA,NA,37,Domestic,War & Conflict,NA,NA
2135,23,1646-03-28,NA,57,57,NA,The West,NA,NA,NA,NA,NA,21,Domestic,Economics and Trade;War & Conflict,NA,NA
2150,38,1646-04-01,NA,57,57,NA,The West,NA,NA,NA,NA,NA,12,Domestic,War & Conflict,NA,NA
2153,2,1646-04-02,NA,58,58,NA,The West,NA,NA,NA,NA,NA,14,Domestic,War & Conflict,NA,NA
2172,21,1646-04-04,NA,58,58,NA,The West,NA,NA,Exeter,86,y,11,Domestic,Diplomacy/Politics,NA,NA
2173,22,1646-04-04,NA,58,58,NA,The West,NA,NA,Pendennis Castle,NA,y,14,Domestic,Economics and Trade;Other (explained in notes),NA,NA
2222,34,1646-04-15,NA,59,59,NA,The West,NA,NA,Exeter,86,y,11,Domestic,War & Conflict,NA,NA
2245,21,1646-04-18,NA,60,60,NA,The West,NA,NA,Exeter,86,y,17,Domestic,War & Conflict,NA,NA
2307,42,1646-04-27,NA,61,61,NA,The West,NA,NA,NA,NA,NA,8,Domestic,Diplomacy/Politics;Opinion,NA,NA
2808,61,1646-07-15,NA,72,72,NA,The West,NA,NA,France,NA,NA,15,Domestic,Diplomacy/Politics,NA,NA
3284,4,1646-10-23,NA,87,87,NA,The West,NA,NA,NA,NA,NA,8,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
5052,43,1647-09-06,NA,132,129,NA,The West,NA,NA,NA,NA,NA,10,Domestic,Diplomacy/Politics,NA,NA
5182,24,1647-10-04,NA,136,133,NA,The West,NA,NA,NA,NA,NA,2,Domestic,Legal/Criminal,NA,NA
8520,12,1649-01-02,NA,243,1,NA,The West,NA,NA,NA,NA,NA,7,Domestic,Diplomacy/Politics,NA,NA
10225,7,1649-03-31,NA,348,NA,NA,The West,NA,NA,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
10324,8,1649-03-30,NA,354,NA,NA,The West,NA,NA,NA,NA,NA,5,Domestic,War & Conflict,NA,NA
10382,2,1649-04-03,NA,357,NA,NA,The West,NA,NA,NA,NA,NA,8,Domestic,War & Conflict,NA,NA
11172,3,1649-04-30,1649-04-23,405,NA,NA,The West,NA,NA,Beaumorris,72,y,35,Domestic,War & Conflict,NA,NA
12541,17,1649-06-16,NA,499,NA,NA,The West,NA,NA,NA,NA,NA,4,Domestic,Religion,NA,NA
15108,5,1649-09-11,NA,632,NA,NA,The West,NA,NA,NA,NA,NA,19,Domestic,War & Conflict,NA,NA
4801,28,1647-07-17,1647-07-12,126,123,NA,Thionville,390,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
8788,11,1649-01-16,NA,259,NA,NA,Thomas Fairfax,NA,NA,NA,NA,NA,22,Domestic,Diplomacy/Politics,NA,NA
9423,12,1649-02-23,NA,302,NA,NA,Thomas Fairfax,NA,NA,NA,NA,NA,10,Domestic,War & Conflict,NA,NA
11378,14,1649-05-09,NA,421,NA,NA,Thomas Fairfax,NA,NA,NA,NA,NA,20,Domestic,War & Conflict,NA,NA
11467,10,1649-05-12,NA,428,NA,NA,Thomas Fairfax,NA,NA,NA,NA,NA,58,Domestic,Legal/Criminal,NA,NA
11586,16,1649-05-16,1649-05-15,436,NA,NA,Thomas Fairfax,NA,NA,NA,NA,NA,12,Domestic,Legal/Criminal,NA,NA
12616,6,1649-06-16,NA,504,NA,NA,Thomas Fairfax (person),NA,NA,NA,NA,NA,7,Domestic,Diplomacy/Politics,NA,NA
12625,15,1649-06-19,NA,504,NA,NA,Thomas Fairfax (person),NA,NA,NA,NA,NA,19,Domestic,War & Conflict,NA,NA
5875,5,1648-03-09,1648-02-10,159,156,NA,Thoyen(?),NA,NA,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
5319,21,1647-10-30,1647-10-08,140,137,NA,Thurungia,NA,NA,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
5638,24,1648-01-15,1647-12-24,151,148,NA,Thurungia,NA,NA,Kassel,464,y,4,Foreign,War & Conflict,NA,NA
5639,25,1648-01-15,1647-12-24,151,148,NA,Thurungia,NA,NA,Wiser(?),NA,NA,5,Foreign,War & Conflict,NA,NA
5887,17,1648-03-09,1648-02-18,159,155,NA,Thurungia,NA,NA,NA,NA,NA,3,Foreign,War & Conflict,NA,NA
15194,22,1649-09-18,NA,636,NA,NA,Tiburn,636,y,NA,NA,NA,3,Domestic,Legal/Criminal,NA,NA
15236,2,1649-09-18,NA,638,NA,NA,Tiburn,636,y,NA,NA,NA,3,Domestic,Legal/Criminal,NA,NA
15316,10,1649-09-18,NA,642,NA,NA,Tiburn,636,y,NA,NA,NA,11,Domestic,Legal/Criminal,NA,NA
3517,36,1646-12-07,NA,94,93,NA,Tinmouth Castle,NA,y,NA,NA,NA,6,Domestic,Diplomacy/Politics,NA,NA
14615,5,1649-08-24,1649-08-14,609,NA,NA,Tinmouth,637,y,NA,NA,NA,17,Domestic,War & Conflict,NA,NA
1951,20,1646-02-21,NA,52,52,NA,Titbury,138,y,NA,NA,NA,12,Domestic,War & Conflict,NA,NA
1248,24,1645-01-21,NA,34,34,NA,Castle of Tiverton,NA,y,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
1256,32,1645-10-22,NA,34,34,NA,Tiverton,87,y,NA,NA,NA,11,Domestic,War & Conflict,NA,NA
1272,10,1645-10-24,NA,35,35,NA,Tiverton,87,y,NA,NA,NA,16,Domestic,War & Conflict,NA,NA
3748,28,1647-01-11,1646-12-26,99,97,NA,Tolouse,291,y,NA,NA,NA,26,Foreign,Other (explained in notes);Religion,NA,NA
1955,24,1646-02-23,NA,52,52,NA,Torrington,70,y,NA,NA,NA,32,Domestic,War & Conflict,NA,NA
3111,NA,NA,1649-03-13,0,NA,NA,Toulon,385,y,Portugal,NA,NA,NA,NA,NA,NA,NA
4159,24,1647-03-20,1647-03-12,109,106,French Post,Toulon,385,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
4648,35,1647-06-12,1647-06-07,121,118,NA,Toulon,385,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
5985,14,1648-04-01,1648-03-20,162,159,NA,Toulon,385,y,NA,NA,NA,5,Foreign,War & Conflict,NA,NA
6231,14,1648-05-27,1648-05-17,170,167,NA,Toulon,385,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
7219,20,1648-12-23,1648-12-15,200,197,NA,Toulon,385,y,NA,NA,NA,11,Foreign,War & Conflict,NA,"Date reads 15 September, have correct to december as best guess"
8435,15,1649-09-21,1649-09-13,239,236,NA,Toulon,385,y,NA,NA,NA,9,Foreign,Other (explained in notes),NA,NA
8736,18,1649-01-10,1648-12-26,256,NA,NA,Toulon,385,y,Monaco,404,y,4,Foreign,War & Conflict,NA,NA
9124,3,1649-02-05,1649-01-20,284,NA,NA,Triers,316,y,NA,NA,NA,5,Foreign,Diplomacy/Politics,NA,NA
4564,38,1647-05-30,1647-05-25,119,116,NA,Trim(?) Ireland,NA,y,NA,NA,NA,42,Domestic,Ireland;War & Conflict,NA,NA
13998,8,1649-08-06,NA,579,NA,NA,"Trim Castle, Ireland",NA,y,NA,NA,NA,24,Foreign,War & Conflict,NA,NA
6136,8,1648-05-06,1648-03-18,167,164,NA,"Troki, Poland (Trakai?)",NA,NA,NA,NA,NA,8,Foreign,Entertainment;Royal Courts,NA,NA
2076,22,1646-03-17,NA,55,55,NA,Truro,57,y,NA,NA,NA,35,Domestic,Diplomacy/Politics;War & Conflict,NA,NA
2112,29,1646-03-24,NA,56,56,NA,Truro,57,y,NA,NA,NA,40,Domestic,Opinion;War & Conflict,NA,NA
15115,12,1649-09-13,1649-09-08,632,NA,NA,Truro,57,y,NA,NA,NA,7,Foreign,Royal Courts,NA,NA
4340,5,1647-04-23,NA,114,111,NA,Tubinguen,452,y,NA,NA,NA,78,Domestic,War & Conflict,NA,Extended narrative of breaking of siege
3315,14,1646-10-31,1646-10-12,89,88,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
3602,40,1646-12-21,1646-12-03,96,96,NA,Turin,412,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
3654,37,1646-12-28,1646-12-09,97,95,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
3655,38,1646-12-28,1646-12-09,97,95,NA,Turin,412,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
3699,38,1647-01-04,1646-12-17,98,96,NA,Turin,412,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
3747,27,1647-01-11,1646-12-22,99,97,NA,Turin,412,y,NA,NA,NA,10,Foreign,Economics and Trade;War & Conflict,NA,NA
3786,27,1647-01-16,1646-12-30,100,98,NA,Turin,412,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
3834,34,1647-01-23,1647-01-21,101,99,French Post,Turin,412,y,NA,NA,NA,9,Foreign,Diplomacy/Politics,NA,NA
3865,26,1647-01-30,1647-01-14,102,100,French Post,Turin,412,y,NA,NA,NA,4,Foreign,Other (explained in notes),NA,NA
3866,27,1647-01-30,1647-01-14,102,100,French Post,Turin,412,y,NA,NA,NA,7,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
3867,28,1647-01-30,1647-01-14,102,100,French Post,Turin,412,y,Milan,458,y,9,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
3951,30,1647-02-13,1647-01-26,104,102,French Post,Turin,412,y,NA,NA,NA,23,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
3998,38,1647-02-20,1647-02-02,105,103,French Post,Turin,412,y,Milan,458,y,8,Foreign,War & Conflict,NA,NA
4038,30,1647-02-27,1647-02-10,106,104,French Post,Turin,412,y,Marseilles,378,y,4,Foreign,Other (explained in notes),NA,NA
4039,31,1647-02-27,1647-02-10,106,104,French Post,Turin,412,y,NA,NA,NA,7,Foreign,Diplomacy/Politics,NA,NA
4040,32,1647-02-27,1647-02-10,106,104,French Post,Turin,412,y,NA,NA,NA,11,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
4152,17,1647-03-20,1647-03-04,109,106,French Post,Turin,412,y,NA,NA,NA,18,Foreign,Entertainment;War & Conflict,NA,NA
4239,29,1647-04-02,1647-03-24,111,108,French Post,Turin,412,y,NA,NA,NA,4,Foreign,War & Conflict,NA,NA
4268,15,1647-04-09,1647-04-01,112,109,French Post,Turin,412,y,NA,NA,NA,10,Foreign,War & Conflict,NA,NA
4316,16,1647-04-16,1647-03-28,113,110,French Post,Turin,412,y,Milan,458,y,10,Foreign,War & Conflict,NA,NA
4354,19,1647-04-23,1647-04-14,114,111,French Post,Turin,412,y,NA,NA,NA,6.5,Foreign,Diplomacy/Politics,NA,NA
4419,19,1647-05-07,1647-04-28,116,113,French Post,Turin,412,y,NA,NA,NA,13,Foreign,Diplomacy/Politics;Religion,NA,NA
4462,25,1647-05-15,1647-05-05,117,114,French Post,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
4490,14,1647-05-21,1647-05-12,118,115,French Post,Turin,412,y,Milan,458,y,9,Foreign,Diplomacy/Politics;Economics and Trade;War & Conflict,NA,NA
4556,30,1647-05-28,1647-05-19,119,116,NA,Turin,412,y,NA,NA,NA,14,Foreign,War & Conflict,NA,NA
4601,31,1647-06-06,1647-05-22,120,117,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
4647,34,1647-06-12,1647-06-02,121,118,NA,Turin,412,y,NA,NA,NA,28,Foreign,War & Conflict,NA,NA
4735,17,1647-07-03,1647-06-22,124,121,NA,Turin,412,y,NA,NA,NA,19,Foreign,Diplomacy/Politics;Royal Courts;War & Conflict,NA,NA
4799,26,1647-07-17,1647-07-08,126,123,NA,Turin,412,y,NA,NA,NA,26,Foreign,Diplomacy/Politics;War & Conflict,NA,NA
4835,21,1647-07-24,1647-07-14,127,124,NA,Turin,412,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
4863,19,1647-08-07,1647-07-21,128,125,French Post,Turin,412,y,NA,NA,NA,20,Foreign,War & Conflict,NA,NA
4901,17,1647-08-14,1647-07-28,129,126,NA,Turin,412,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
4918,34,1647-08-14,1647-08-04,129,126,NA,Turin,412,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
4919,35,1647-08-14,1647-08-04,129,126,NA,Turin,412,y,NA,NA,NA,2,Foreign,War & Conflict,NA,NA
4952,27,1647-08-21,1647-08-12,130,127,NA,Turin,412,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
4988,24,1647-08-27,1647-08-18,131,128,NA,Turin,412,y,NA,NA,NA,6,Foreign,War & Conflict,NA,NA
5041,32,1647-09-04,1647-08-27,132,129,NA,Turin,412,y,NA,NA,NA,15,Foreign,Diplomacy/Politics,NA,NA
5071,16,1647-09-10,1647-09-01,133,130,NA,Turin,412,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
5106,16,1647-09-18,1647-09-08,134,131,NA,Turin,412,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
5149,38,1647-09-27,1647-09-15,135,132,NA,Turin,412,y,NA,NA,NA,17,Foreign,War & Conflict,NA,NA
5204,15,1647-10-09,1647-09-22,137,134,NA,Turin,412,y,NA,NA,NA,30,Foreign,War & Conflict,NA,NA
5250,23,1647-10-16,1647-09-29,138,135,NA,Turin,412,y,NA,NA,NA,20,Foreign,War & Conflict,NA,NA
5279,21,1647-10-23,1647-10-06,139,136,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
5280,22,1647-10-23,1647-09-25,139,136,NA,Turin,412,y,NA,NA,NA,9,Foreign,War & Conflict,NA,NA
5281,23,1647-10-23,1647-10-12,139,136,NA,Turin,412,y,NA,NA,NA,25,Foreign,War & Conflict,NA,NA
5314,16,1647-10-30,1647-10-21,140,137,NA,Turin,412,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
5345,13,1647-11-05,1647-10-16,141,138,NA,Turin,412,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
5346,14,1647-11-05,1647-10-16,141,138,NA,Turin,412,y,NA,NA,NA,7,Foreign,War & Conflict,NA,NA
5373,16,1647-11-13,1647-11-02,142,139,NA,Turin,412,y,NA,NA,NA,15,Foreign,War & Conflict,NA,NA
5425,15,1647-11-27,1647-11-18,144,141,NA,Turin,412,y,Cencio,NA,NA,13,Foreign,War & Conflict,NA,NA
5426,16,1647-11-27,1647-11-18,144,141,NA,Turin,412,y,NA,NA,NA,7,Foreign,Diplomacy/Politics,NA,NA
5545,16,1647-12-25,1647-12-14,148,145,NA,Turin,412,y,NA,NA,NA,8,Foreign,War & Conflict,NA,NA
5546,17,1647-12-25,1647-12-14,148,145,NA,Turin,412,y,NA,NA,NA,6,Foreign,Other (explained in notes),NA,NA
5567,14,1648-01-01,1647-12-22,149,146,NA,Turin,412,y,NA,NA,NA,11,Foreign,War & Conflict,NA,NA
5633,19,1648-01-15,1647-12-30,151,148,NA,Turin,412,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
5666,16,1648-01-22,1648-01-13,152,149,NA,Turin,412,y,NA,NA,NA,13,Foreign,War & Conflict,NA,NA
5743,15,1648-02-05,NA,154,151,NA,Turin,412,y,NA,NA,NA,20,Foreign,Diplomacy/Politics;Other (explained in notes);War & Conflict,NA,NA
5919,16,1648-03-18,1648-02-21,160,156,NA,Turin,412,y,NA,NA,NA,12,Foreign,War & Conflict,NA,NA
